User_ID,Region,Cohort,Games_Played,Hours_Played,Days_Active,Active_Rate,Average_Games_Per_Day,Game_Age_Days,Payment_Method,Declines,Payouts,Checkouts,WMR_Automation_Flag,Offer_Taken,ReRepair_7D,ReRepair_30D,ReRepair_90D,Data_Refreshed_CSDW,Data_Refreshed_LENS
USR002946,ROLA,Past_Offers_2,4,144.9,7,0.64,0.5714285714285714,409,Gift Card,4,341.13,11,Yes,Yes,2,1,3,5PM,8AM
USR002947,Brazil,PCGP_3F1,88,176.51,21,0.47,4.190476190476191,248,Gift Card,0,142.8,7,No,No,3,4,8,5PM,8AM
USR002948,Brazil,Past_Offers_1,59,65.59,15,0.14,3.933333333333333,438,Credit Card,3,122.34,5,Yes,No,0,8,10,5PM,8AM
USR002949,Brazil,Ultimate,96,62.43,6,0.87,16.0,574,PayPal,3,227.92,4,Yes,No,0,6,6,5PM,8AM
USR002950,Mexico,Past_Offers_2,6,27.57,2,0.32,3.0,421,PayPal,4,464.79,18,Yes,Yes,0,0,14,5PM,8AM
USR002951,Mexico,PCGP_3F1,67,8.41,29,0.67,2.310344827586207,344,Debit Card,2,65.85,2,Yes,No,2,5,11,5PM,8AM
USR002952,Brazil,Ultimate,78,139.53,14,0.99,5.571428571428571,170,Debit Card,3,402.85,7,Yes,No,0,0,7,5PM,8AM
USR002953,Mexico,PCGP_3F1,98,53.22,27,0.38,3.6296296296296298,54,PayPal,2,426.69,7,Yes,No,0,6,4,5PM,8AM
USR002954,Mexico,Past_Offers_1,28,156.86,6,0.64,4.666666666666667,990,Gift Card,0,143.16,4,Yes,No,2,8,2,5PM,8AM
USR002955,USA,Ultimate,92,73.21,31,0.49,2.967741935483871,505,Debit Card,4,129.05,2,Yes,Yes,3,1,2,5PM,8AM
USR002956,ROLA,Past_Offers_1,56,34.23,15,0.85,3.7333333333333334,123,Credit Card,4,15.58,19,Yes,Yes,4,3,1,5PM,8AM
USR002957,Mexico,Past_Offers_1,82,123.66,9,0.9,9.11111111111111,562,Credit Card,0,264.07,16,Yes,No,3,3,4,5PM,8AM
USR002958,ROLA,PCGP_3F1,91,190.14,10,0.79,9.1,520,Gift Card,0,216.89,6,Yes,No,2,9,0,5PM,8AM
USR002959,Brazil,Past_Offers_1,9,36.88,21,0.11,0.42857142857142855,119,PayPal,3,441.12,17,Yes,No,4,2,4,5PM,8AM
USR002960,ROLA,Past_Offers_2,28,128.04,26,0.19,1.0769230769230769,474,Debit Card,4,244.66,1,Yes,No,4,2,13,5PM,8AM
USR002961,USA,PCGP_3F1,68,111.54,16,0.18,4.25,533,Debit Card,3,472.45,6,Yes,Yes,1,1,5,5PM,8AM
USR002962,Brazil,Past_Offers_2,14,146.44,10,0.89,1.4,675,Gift Card,2,233.32,11,Yes,Yes,2,3,10,5PM,8AM
USR002963,Brazil,Past_Offers_2,24,43.5,1,0.58,24.0,415,Gift Card,1,372.69,2,Yes,No,4,5,13,5PM,8AM
USR002964,Canada,Past_Offers_2,4,195.52,30,0.27,0.13333333333333333,926,PayPal,1,411.85,2,Yes,Yes,1,3,9,5PM,8AM
USR002965,USA,Past_Offers_2,54,144.83,23,0.52,2.347826086956522,135,Gift Card,2,257.58,16,No,Yes,3,6,12,5PM,8AM
USR002966,Canada,PCGP_3F1,3,25.24,18,0.73,0.16666666666666666,98,PayPal,1,189.71,6,Yes,Yes,0,9,0,5PM,8AM
USR002967,Mexico,Ultimate,85,66.43,23,0.96,3.6956521739130435,529,Credit Card,2,226.47,7,Yes,No,1,8,6,5PM,8AM
USR002968,Brazil,Past_Offers_2,91,78.2,31,0.58,2.935483870967742,93,Debit Card,0,329.6,5,Yes,Yes,4,0,6,5PM,8AM
USR002969,Mexico,Past_Offers_1,25,102.47,1,0.31,25.0,193,Credit Card,4,449.99,16,No,Yes,3,1,12,5PM,8AM
USR002970,Canada,Past_Offers_2,29,119.59,7,0.43,4.142857142857143,950,Debit Card,2,480.01,12,No,Yes,3,6,1,5PM,8AM
USR002971,Brazil,PCGP_3F1,52,122.05,14,0.13,3.7142857142857144,316,PayPal,3,366.38,14,Yes,Yes,1,5,13,5PM,8AM
USR002972,USA,Past_Offers_1,58,12.24,30,0.87,1.9333333333333333,684,PayPal,4,289.64,1,Yes,Yes,2,9,5,5PM,8AM
USR002973,Brazil,Past_Offers_2,71,140.76,12,0.68,5.916666666666667,829,Gift Card,1,335.98,11,Yes,Yes,3,2,10,5PM,8AM
USR002974,USA,Past_Offers_2,92,60.22,20,0.32,4.6,826,Credit Card,1,341.25,19,Yes,Yes,0,8,0,5PM,8AM
USR002975,Mexico,Ultimate,33,68.38,8,0.77,4.125,961,Gift Card,2,50.36,16,Yes,No,3,7,2,5PM,8AM
USR002976,ROLA,Ultimate,12,182.43,21,0.71,0.5714285714285714,340,PayPal,3,159.83,7,Yes,No,1,9,12,5PM,8AM
USR002977,USA,Past_Offers_2,27,29.58,17,0.1,1.588235294117647,31,Credit Card,2,332.24,6,Yes,No,2,6,5,5PM,8AM
USR002978,USA,Ultimate,24,170.29,11,1.0,2.1818181818181817,872,PayPal,1,103.96,1,Yes,Yes,3,1,0,5PM,8AM
USR002979,Canada,Ultimate,51,147.32,21,0.9,2.4285714285714284,595,Crypto,1,364.94,1,Yes,Yes,0,0,6,5PM,8AM
USR002980,Mexico,Ultimate,54,104.19,31,0.13,1.7419354838709677,364,Gift Card,1,90.06,19,Yes,Yes,2,8,11,5PM,8AM
USR002981,Brazil,Past_Offers_1,41,19.9,1,0.21,41.0,817,Gift Card,4,294.56,1,Yes,Yes,2,5,8,5PM,8AM
USR002982,Mexico,Past_Offers_1,45,25.41,1,0.46,45.0,846,Credit Card,2,440.43,16,Yes,No,4,2,0,5PM,8AM
USR002983,USA,PCGP_3F1,95,29.19,22,0.81,4.318181818181818,291,Debit Card,1,102.79,2,Yes,Yes,2,3,5,5PM,8AM
USR002984,ROLA,Past_Offers_2,30,37.96,2,0.99,15.0,135,Gift Card,0,490.13,9,Yes,No,3,6,4,5PM,8AM
USR002985,USA,Past_Offers_2,22,27.98,2,0.43,11.0,954,Gift Card,0,402.97,4,No,Yes,0,0,8,5PM,8AM
USR002986,Canada,Past_Offers_2,69,34.8,20,0.12,3.45,512,Crypto,4,394.45,9,No,No,3,2,3,5PM,8AM
USR002987,ROLA,Ultimate,31,26.49,8,0.88,3.875,888,Credit Card,0,180.85,2,Yes,Yes,1,1,5,5PM,8AM
USR002988,USA,Ultimate,48,174.29,11,0.16,4.363636363636363,874,Crypto,0,88.99,4,Yes,Yes,2,4,7,5PM,8AM
USR002989,Mexico,Ultimate,80,55.93,14,0.68,5.714285714285714,492,Debit Card,2,236.6,13,Yes,No,1,1,9,5PM,8AM
USR002990,Mexico,PCGP_3F1,24,55.06,3,0.55,8.0,436,Gift Card,0,97.29,1,No,No,3,5,2,5PM,8AM
USR002991,Mexico,Past_Offers_2,13,93.96,21,0.18,0.6190476190476191,799,Crypto,4,232.66,2,No,Yes,3,2,3,5PM,8AM
USR002992,Brazil,Past_Offers_1,19,45.71,20,0.18,0.95,940,Crypto,0,53.62,18,Yes,Yes,3,1,10,5PM,8AM
USR002993,Canada,Ultimate,87,174.01,17,0.35,5.117647058823529,310,PayPal,2,370.63,18,No,Yes,4,0,7,5PM,8AM
USR002994,Mexico,Past_Offers_2,27,133.93,9,0.41,3.0,431,Crypto,4,224.04,12,Yes,Yes,1,7,2,5PM,8AM
USR002995,Canada,Ultimate,67,195.62,27,0.7,2.4814814814814814,570,PayPal,3,431.89,17,Yes,No,3,7,1,5PM,8AM
USR002996,USA,PCGP_3F1,32,23.17,3,0.45,10.666666666666666,958,Gift Card,1,65.89,9,Yes,No,4,0,4,5PM,8AM
USR002997,Mexico,Ultimate,48,90.09,8,0.39,6.0,186,Crypto,0,67.68,18,Yes,No,1,4,9,5PM,8AM
USR002998,Brazil,PCGP_3F1,1,186.56,30,0.89,0.03333333333333333,603,Credit Card,3,136.58,8,Yes,No,0,0,6,5PM,8AM
USR002999,USA,PCGP_3F1,24,3.78,16,0.28,1.5,171,Gift Card,2,407.76,17,No,Yes,0,0,0,5PM,8AM
USR003000,Mexico,Ultimate,92,37.43,11,0.73,8.363636363636363,179,PayPal,0,486.59,12,No,Yes,2,3,0,5PM,8AM
USR003001,USA,Ultimate,9,152.25,16,0.43,0.5625,793,Credit Card,0,347.92,5,Yes,No,4,5,13,5PM,8AM
USR003002,USA,Ultimate,37,62.77,3,0.27,12.333333333333334,830,Gift Card,3,335.18,16,No,Yes,1,6,4,5PM,8AM
USR003003,Brazil,PCGP_3F1,46,127.81,15,0.85,3.066666666666667,592,Crypto,1,38.65,17,Yes,No,1,1,11,5PM,8AM
USR003004,Brazil,Past_Offers_2,39,69.55,5,0.7,7.8,119,Gift Card,1,156.96,4,Yes,Yes,1,5,2,5PM,8AM
USR003005,Brazil,Ultimate,6,171.2,14,0.79,0.42857142857142855,347,Crypto,0,40.12,18,Yes,No,0,0,13,5PM,8AM
USR003006,Brazil,Past_Offers_1,32,93.09,5,0.32,6.4,229,Debit Card,0,300.16,15,No,Yes,2,7,3,5PM,8AM
USR003007,Brazil,Ultimate,75,115.05,13,0.34,5.769230769230769,687,Crypto,4,169.53,19,Yes,Yes,2,3,13,5PM,8AM
USR003008,Mexico,Past_Offers_1,39,7.91,22,0.35,1.7727272727272727,621,Crypto,4,412.94,2,Yes,No,3,4,12,5PM,8AM
USR003009,Canada,Past_Offers_1,28,3.12,19,0.72,1.4736842105263157,280,Gift Card,1,125.25,8,Yes,No,0,4,3,5PM,8AM
USR003010,Mexico,Ultimate,12,77.49,18,0.2,0.6666666666666666,280,Credit Card,0,452.04,12,No,No,2,5,4,5PM,8AM
USR003011,Brazil,Past_Offers_1,64,41.09,14,0.25,4.571428571428571,542,Debit Card,3,454.09,15,Yes,Yes,2,3,1,5PM,8AM
USR003012,Mexico,Past_Offers_1,25,29.85,23,0.26,1.0869565217391304,319,Credit Card,0,239.52,18,Yes,No,3,7,4,5PM,8AM
USR003013,ROLA,Past_Offers_2,85,110.07,18,0.88,4.722222222222222,827,Debit Card,0,357.08,16,No,Yes,3,8,5,5PM,8AM
USR003014,Canada,Past_Offers_1,34,8.79,31,0.13,1.096774193548387,465,Debit Card,3,359.35,16,No,No,0,8,3,5PM,8AM
USR003015,USA,PCGP_3F1,92,143.76,17,0.77,5.411764705882353,478,Gift Card,3,124.42,3,Yes,Yes,2,6,12,5PM,8AM
USR003016,USA,Past_Offers_2,91,6.45,8,0.75,11.375,517,Debit Card,0,377.07,3,Yes,Yes,0,3,1,5PM,8AM
USR003017,Mexico,PCGP_3F1,87,184.08,18,0.83,4.833333333333333,786,Debit Card,1,27.46,7,Yes,Yes,4,1,14,5PM,8AM
USR003018,ROLA,Ultimate,38,110.52,23,0.68,1.6521739130434783,84,Credit Card,3,296.31,13,Yes,No,2,0,1,5PM,8AM
USR003019,Brazil,Past_Offers_2,28,195.52,8,0.84,3.5,342,Gift Card,2,417.44,13,No,No,0,7,10,5PM,8AM
USR003020,Brazil,PCGP_3F1,96,54.84,5,0.43,19.2,290,Gift Card,2,365.55,13,Yes,No,2,3,8,5PM,8AM
USR003021,ROLA,Ultimate,24,102.9,8,0.69,3.0,73,Gift Card,4,248.66,5,Yes,Yes,1,9,10,5PM,8AM
USR003022,Mexico,Ultimate,2,57.69,4,0.53,0.5,378,Gift Card,0,145.36,11,Yes,No,1,4,7,5PM,8AM
USR003023,Brazil,Past_Offers_2,23,100.27,21,0.73,1.0952380952380953,407,Crypto,0,201.23,6,Yes,Yes,2,0,12,5PM,8AM
USR003024,USA,Past_Offers_1,79,130.43,3,0.71,26.333333333333332,741,PayPal,3,495.73,7,No,No,1,2,10,5PM,8AM
USR003025,USA,Past_Offers_1,84,81.81,4,0.27,21.0,34,PayPal,0,165.79,4,Yes,Yes,2,1,11,5PM,8AM
USR003026,Mexico,Ultimate,83,140.68,24,0.69,3.4583333333333335,824,PayPal,1,19.23,16,Yes,No,1,6,13,5PM,8AM
USR003027,ROLA,PCGP_3F1,27,90.02,9,0.95,3.0,932,Credit Card,0,39.01,16,Yes,No,3,6,6,5PM,8AM
USR003028,USA,Ultimate,80,195.35,3,0.34,26.666666666666668,617,Debit Card,4,158.21,12,No,No,1,9,8,5PM,8AM
USR003029,Mexico,Past_Offers_2,30,156.67,4,0.94,7.5,38,Gift Card,1,423.45,5,No,No,3,1,11,5PM,8AM
USR003030,Brazil,Ultimate,26,118.86,31,0.8,0.8387096774193549,553,PayPal,1,181.34,5,Yes,No,2,8,14,5PM,8AM
USR003031,Mexico,Past_Offers_2,96,105.1,17,0.66,5.647058823529412,132,Crypto,4,421.48,5,Yes,No,0,6,12,5PM,8AM
USR003032,Mexico,Ultimate,57,156.51,1,0.65,57.0,265,Gift Card,1,247.84,15,Yes,Yes,4,6,9,5PM,8AM
USR003033,ROLA,Past_Offers_1,99,38.56,26,0.34,3.8076923076923075,668,Debit Card,2,113.78,3,Yes,No,2,9,9,5PM,8AM
USR003034,ROLA,Past_Offers_1,2,195.14,2,0.63,1.0,773,Credit Card,0,466.3,3,Yes,No,0,7,9,5PM,8AM
USR003035,Brazil,Ultimate,28,17.09,22,0.93,1.2727272727272727,185,PayPal,4,97.01,8,Yes,No,3,4,7,5PM,8AM
USR003036,Brazil,Past_Offers_1,22,124.2,29,0.98,0.7586206896551724,183,Gift Card,3,217.86,8,No,Yes,4,2,12,5PM,8AM
USR003037,Canada,Past_Offers_2,18,131.81,3,0.69,6.0,144,Credit Card,4,402.53,9,No,No,4,8,5,5PM,8AM
USR003038,ROLA,Past_Offers_2,68,109.24,19,0.41,3.5789473684210527,488,PayPal,4,345.31,1,Yes,Yes,0,8,9,5PM,8AM
USR003039,Mexico,PCGP_3F1,72,71.33,8,0.23,9.0,418,Gift Card,3,490.68,12,Yes,Yes,2,8,1,5PM,8AM
USR003040,ROLA,Past_Offers_1,73,58.3,11,0.71,6.636363636363637,894,Crypto,3,106.86,17,Yes,Yes,3,7,9,5PM,8AM
USR003041,Canada,Ultimate,81,56.45,6,0.23,13.5,643,Gift Card,1,220.38,6,No,No,1,4,10,5PM,8AM
USR003042,USA,Past_Offers_2,96,88.29,26,0.73,3.6923076923076925,137,Gift Card,4,187.74,8,Yes,Yes,1,7,5,5PM,8AM
USR003043,Brazil,Ultimate,4,64.89,30,0.67,0.13333333333333333,668,Gift Card,0,274.99,16,Yes,No,2,6,9,5PM,8AM
USR003044,USA,Ultimate,42,97.52,23,0.51,1.826086956521739,607,Credit Card,0,267.88,7,No,No,0,1,9,5PM,8AM
USR003045,USA,Past_Offers_1,53,93.38,1,0.45,53.0,855,Debit Card,2,35.81,4,Yes,No,1,2,4,5PM,8AM
USR003046,Canada,Past_Offers_2,20,196.87,10,0.24,2.0,630,Crypto,1,70.84,10,Yes,No,0,1,14,5PM,8AM
USR003047,Mexico,Past_Offers_1,17,69.85,23,0.26,0.7391304347826086,459,Credit Card,0,130.08,18,Yes,No,0,9,12,5PM,8AM
USR003048,USA,Ultimate,43,7.05,28,0.51,1.5357142857142858,923,Credit Card,2,230.59,16,Yes,No,2,4,12,5PM,8AM
USR003049,Canada,Ultimate,41,6.95,22,0.6,1.8636363636363635,334,PayPal,3,223.67,13,Yes,No,2,4,14,5PM,8AM
USR003050,ROLA,Past_Offers_2,75,176.67,7,0.54,10.714285714285714,870,PayPal,4,248.8,5,No,No,4,5,6,5PM,8AM
USR003051,Mexico,Past_Offers_1,80,133.5,20,0.44,4.0,836,Crypto,4,215.2,13,Yes,No,3,4,11,5PM,8AM
USR003052,Mexico,Past_Offers_2,98,69.34,11,0.18,8.909090909090908,138,Credit Card,2,35.9,8,No,Yes,2,4,6,5PM,8AM
USR003053,ROLA,PCGP_3F1,94,19.64,27,0.81,3.4814814814814814,983,Debit Card,2,135.04,14,Yes,No,2,2,0,5PM,8AM
USR003054,Canada,PCGP_3F1,65,34.15,6,0.38,10.833333333333334,759,Crypto,0,129.18,16,No,Yes,4,9,1,5PM,8AM
USR003055,Brazil,PCGP_3F1,42,153.45,28,0.57,1.5,477,Credit Card,3,468.48,18,Yes,Yes,4,6,12,5PM,8AM
USR003056,USA,Past_Offers_1,36,77.61,15,0.69,2.4,762,Gift Card,1,331.1,16,Yes,Yes,3,0,14,5PM,8AM
USR003057,Mexico,PCGP_3F1,32,82.3,6,0.91,5.333333333333333,457,Gift Card,0,125.33,5,Yes,Yes,4,4,1,5PM,8AM
USR003058,ROLA,PCGP_3F1,53,148.27,15,0.45,3.533333333333333,582,Gift Card,0,445.61,5,Yes,Yes,1,1,12,5PM,8AM
USR003059,Brazil,Ultimate,32,188.25,26,0.4,1.2307692307692308,382,Gift Card,4,385.08,7,No,Yes,0,0,7,5PM,8AM
USR003060,Mexico,Ultimate,71,66.58,3,0.61,23.666666666666668,225,Credit Card,1,143.84,16,Yes,No,3,2,2,5PM,8AM
USR003061,Mexico,Past_Offers_2,35,159.47,8,0.57,4.375,557,Gift Card,3,287.53,4,Yes,No,2,3,12,5PM,8AM
USR003062,ROLA,Past_Offers_2,58,92.02,19,0.18,3.0526315789473686,809,Credit Card,2,101.81,13,Yes,No,0,8,2,5PM,8AM
USR003063,USA,PCGP_3F1,41,90.31,9,0.74,4.555555555555555,713,Gift Card,3,23.11,17,Yes,No,3,7,14,5PM,8AM
USR003064,USA,Ultimate,41,107.23,30,0.76,1.3666666666666667,621,Credit Card,1,417.97,19,No,No,0,0,9,5PM,8AM
USR003065,USA,PCGP_3F1,95,38.24,5,0.25,19.0,117,Gift Card,4,247.42,15,Yes,No,0,0,0,5PM,8AM
USR003066,Mexico,Past_Offers_2,75,180.84,26,0.68,2.8846153846153846,454,Crypto,4,200.26,10,No,Yes,3,6,1,5PM,8AM
USR003067,ROLA,Past_Offers_1,26,195.65,23,0.71,1.1304347826086956,811,PayPal,4,302.58,10,Yes,Yes,3,0,4,5PM,8AM
USR003068,USA,Ultimate,11,115.21,29,0.26,0.3793103448275862,361,Gift Card,3,60.24,15,Yes,Yes,0,3,10,5PM,8AM
USR003069,ROLA,Past_Offers_2,33,9.39,5,0.52,6.6,306,Credit Card,2,120.7,12,No,Yes,2,3,10,5PM,8AM
USR003070,Brazil,Past_Offers_2,19,83.55,19,0.43,1.0,439,PayPal,1,87.86,10,Yes,No,1,7,1,5PM,8AM
USR003071,USA,Ultimate,92,101.3,5,0.5,18.4,883,PayPal,4,259.36,14,Yes,Yes,4,7,11,5PM,8AM
USR003072,USA,PCGP_3F1,88,142.13,7,0.63,12.571428571428571,130,Credit Card,1,122.11,12,Yes,Yes,3,4,13,5PM,8AM
USR003073,Canada,Past_Offers_2,66,109.22,14,0.42,4.714285714285714,189,Gift Card,4,251.2,12,No,No,3,5,5,5PM,8AM
USR003074,Canada,PCGP_3F1,98,169.66,23,0.24,4.260869565217392,912,Debit Card,4,282.23,9,No,Yes,1,0,12,5PM,8AM
USR003075,ROLA,Ultimate,3,92.09,2,0.8,1.5,191,PayPal,4,462.97,12,No,Yes,0,3,8,5PM,8AM
USR003076,Brazil,Past_Offers_1,29,23.15,26,0.54,1.1153846153846154,840,Debit Card,1,90.11,5,Yes,Yes,4,9,14,5PM,8AM
USR003077,ROLA,Ultimate,16,138.92,13,0.5,1.2307692307692308,349,Debit Card,2,281.6,9,Yes,Yes,3,3,1,5PM,8AM
USR003078,ROLA,Past_Offers_2,31,173.39,14,0.63,2.2142857142857144,941,Crypto,4,201.72,3,Yes,No,4,1,6,5PM,8AM
USR003079,Mexico,PCGP_3F1,30,81.58,13,0.96,2.3076923076923075,167,Credit Card,3,22.55,18,No,No,3,8,9,5PM,8AM
USR003080,ROLA,PCGP_3F1,36,66.91,13,0.38,2.769230769230769,92,PayPal,4,352.04,10,Yes,No,1,8,12,5PM,8AM
USR003081,Brazil,PCGP_3F1,6,149.63,13,0.99,0.46153846153846156,379,Crypto,3,296.77,5,Yes,Yes,3,4,12,5PM,8AM
USR003082,USA,Past_Offers_2,42,51.67,23,0.93,1.826086956521739,174,Debit Card,4,429.76,10,Yes,No,2,3,12,5PM,8AM
USR003083,ROLA,Past_Offers_1,36,51.65,22,0.34,1.6363636363636365,714,Crypto,3,126.99,10,Yes,No,0,7,4,5PM,8AM
USR003084,Mexico,Past_Offers_1,57,73.44,7,0.54,8.142857142857142,282,PayPal,0,406.62,10,Yes,Yes,0,3,14,5PM,8AM
USR003085,Brazil,Past_Offers_2,39,161.65,18,0.43,2.1666666666666665,402,PayPal,2,76.53,7,Yes,Yes,3,4,6,5PM,8AM
USR003086,Mexico,Past_Offers_2,18,110.3,10,0.8,1.8,150,Gift Card,3,30.47,9,No,No,1,7,14,5PM,8AM
USR003087,Brazil,Ultimate,19,36.51,4,0.15,4.75,728,Gift Card,1,150.3,9,Yes,Yes,4,4,11,5PM,8AM
USR003088,ROLA,Ultimate,78,110.02,29,0.71,2.689655172413793,500,Credit Card,2,327.16,5,Yes,No,1,4,11,5PM,8AM
USR003089,ROLA,Ultimate,15,196.6,25,0.48,0.6,194,Gift Card,2,77.45,16,Yes,No,0,5,6,5PM,8AM
USR003090,Mexico,PCGP_3F1,10,32.01,15,0.51,0.6666666666666666,828,PayPal,1,149.6,16,Yes,Yes,0,8,1,5PM,8AM
USR003091,ROLA,PCGP_3F1,93,171.82,14,0.26,6.642857142857143,480,Debit Card,1,117.48,13,No,No,3,5,12,5PM,8AM
USR003092,Mexico,Past_Offers_2,33,50.41,28,0.86,1.1785714285714286,618,Debit Card,4,445.72,13,No,Yes,0,3,8,5PM,8AM
USR003093,Canada,Past_Offers_2,69,153.69,28,0.37,2.4642857142857144,689,Credit Card,1,125.07,5,No,No,2,7,6,5PM,8AM
USR003094,Mexico,PCGP_3F1,82,168.02,30,0.98,2.7333333333333334,886,Gift Card,2,184.7,18,Yes,No,0,1,11,5PM,8AM
USR003095,USA,Past_Offers_1,89,9.81,2,0.82,44.5,93,PayPal,3,89.79,2,Yes,No,1,1,1,5PM,8AM
USR003096,Brazil,Past_Offers_1,88,82.4,26,0.49,3.3846153846153846,840,Debit Card,2,228.94,14,No,No,3,6,7,5PM,8AM
USR003097,USA,Past_Offers_2,39,180.65,8,0.46,4.875,361,Crypto,4,374.52,17,No,Yes,0,8,14,5PM,8AM
USR003098,ROLA,PCGP_3F1,91,152.61,19,0.31,4.7894736842105265,236,Gift Card,0,76.85,18,Yes,Yes,4,0,14,5PM,8AM
USR003099,Brazil,PCGP_3F1,19,164.91,24,0.63,0.7916666666666666,774,PayPal,1,60.96,13,No,No,0,0,11,5PM,8AM
USR003100,Brazil,PCGP_3F1,28,57.21,3,0.86,9.333333333333334,95,Crypto,3,104.89,17,Yes,No,0,3,2,5PM,8AM
USR003101,USA,Past_Offers_1,19,54.49,21,0.47,0.9047619047619048,265,Credit Card,1,309.23,17,Yes,Yes,4,1,11,5PM,8AM
USR003102,Mexico,Past_Offers_1,68,48.03,28,0.47,2.4285714285714284,747,Credit Card,4,163.21,9,Yes,No,3,0,9,5PM,8AM
USR003103,Mexico,Past_Offers_1,97,124.26,14,0.72,6.928571428571429,71,Crypto,0,295.98,14,Yes,Yes,1,0,14,5PM,8AM
USR003104,USA,Ultimate,44,62.22,30,0.27,1.4666666666666666,724,Crypto,4,109.14,11,Yes,No,2,9,1,5PM,8AM
USR003105,Mexico,PCGP_3F1,9,34.86,24,0.75,0.375,486,Credit Card,3,182.4,11,Yes,Yes,1,8,7,5PM,8AM
USR003106,Mexico,Ultimate,77,35.5,5,0.96,15.4,55,Gift Card,1,212.56,13,Yes,No,2,6,0,5PM,8AM
USR003107,Canada,Past_Offers_1,71,97.72,22,0.35,3.227272727272727,599,PayPal,2,462.63,16,Yes,Yes,4,4,2,5PM,8AM
USR003108,Brazil,PCGP_3F1,71,9.39,1,0.81,71.0,799,Debit Card,1,70.88,1,Yes,Yes,0,6,14,5PM,8AM
USR003109,Brazil,PCGP_3F1,60,88.75,25,0.88,2.4,82,Credit Card,0,48.48,17,No,No,1,0,4,5PM,8AM
USR003110,Canada,Past_Offers_1,81,127.03,6,0.58,13.5,157,Gift Card,4,120.14,7,Yes,Yes,2,2,6,5PM,8AM
USR003111,USA,Past_Offers_2,17,186.73,10,0.62,1.7,617,Debit Card,2,370.94,16,No,Yes,3,7,6,5PM,8AM
USR003112,ROLA,Past_Offers_2,9,35.85,11,0.72,0.8181818181818182,458,Gift Card,2,495.71,12,Yes,No,3,0,9,5PM,8AM
USR003113,ROLA,Past_Offers_1,41,188.9,8,0.59,5.125,800,Credit Card,3,376.16,8,No,No,4,2,2,5PM,8AM
USR003114,USA,Ultimate,57,148.31,23,0.92,2.4782608695652173,508,Debit Card,4,415.5,3,Yes,Yes,3,8,7,5PM,8AM
USR003115,ROLA,Past_Offers_2,29,79.08,15,0.75,1.9333333333333333,952,Debit Card,2,180.35,9,No,No,3,0,10,5PM,8AM
USR003116,ROLA,Ultimate,99,132.69,25,0.87,3.96,128,PayPal,4,426.28,3,Yes,Yes,2,0,5,5PM,8AM
USR003117,USA,Past_Offers_1,49,120.83,3,0.63,16.333333333333332,942,Crypto,4,119.58,7,Yes,No,3,0,10,5PM,8AM
USR003118,USA,PCGP_3F1,39,185.87,18,0.34,2.1666666666666665,394,Credit Card,1,152.0,10,Yes,Yes,3,9,0,5PM,8AM
USR003119,Mexico,Ultimate,83,108.09,1,0.63,83.0,175,PayPal,1,411.38,3,No,No,3,0,10,5PM,8AM
USR003120,Canada,Ultimate,74,44.34,15,0.76,4.933333333333334,775,Debit Card,2,328.96,15,Yes,Yes,2,7,7,5PM,8AM
USR003121,ROLA,PCGP_3F1,87,9.75,23,0.1,3.782608695652174,887,PayPal,2,49.56,5,No,Yes,2,7,9,5PM,8AM
USR003122,Mexico,Ultimate,58,59.76,5,0.47,11.6,475,PayPal,0,42.2,9,Yes,No,1,9,1,5PM,8AM
USR003123,ROLA,Past_Offers_1,75,151.75,4,0.46,18.75,71,Credit Card,2,431.93,10,Yes,Yes,2,3,4,5PM,8AM
USR003124,Mexico,Ultimate,52,68.45,15,0.39,3.466666666666667,949,Gift Card,2,397.59,12,Yes,Yes,1,3,1,5PM,8AM
USR003125,ROLA,PCGP_3F1,6,161.25,28,0.57,0.21428571428571427,714,Crypto,4,200.98,16,Yes,Yes,3,6,6,5PM,8AM
USR003126,Brazil,Past_Offers_1,9,137.04,9,0.37,1.0,170,PayPal,1,318.66,8,No,No,4,7,5,5PM,8AM
USR003127,Mexico,Past_Offers_2,16,106.65,7,0.45,2.2857142857142856,375,Gift Card,2,425.73,9,No,No,3,7,4,5PM,8AM
USR003128,Canada,Past_Offers_2,89,179.55,21,0.29,4.238095238095238,843,Debit Card,2,366.11,5,Yes,Yes,1,0,10,5PM,8AM
USR003129,Mexico,Past_Offers_1,17,108.02,5,0.81,3.4,141,Crypto,1,274.07,8,Yes,Yes,2,5,0,5PM,8AM
USR003130,ROLA,Past_Offers_1,22,32.84,29,0.17,0.7586206896551724,763,Debit Card,1,101.56,18,Yes,Yes,2,4,8,5PM,8AM
USR003131,USA,PCGP_3F1,82,181.72,23,0.4,3.5652173913043477,749,Credit Card,4,233.2,14,Yes,Yes,2,4,3,5PM,8AM
USR003132,Mexico,Past_Offers_1,10,95.58,26,0.59,0.38461538461538464,276,PayPal,2,138.75,1,Yes,Yes,1,9,14,5PM,8AM
USR003133,Brazil,Ultimate,66,5.67,4,0.7,16.5,892,Debit Card,1,487.21,2,Yes,No,0,2,2,5PM,8AM
USR003134,USA,Past_Offers_2,26,62.09,13,0.65,2.0,458,Crypto,2,376.17,5,Yes,Yes,4,2,9,5PM,8AM
USR003135,Canada,PCGP_3F1,35,83.85,8,0.85,4.375,959,Debit Card,2,188.14,1,Yes,No,2,3,4,5PM,8AM
